tweet_id,timestamp,text,source,retweet_count,rating_numerator,rating_denominator,name,jpg_url,favorite_count,expanded_urls,dog_stage
789530877013393408,2016-10-21 18:16:44+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Twitter for iPhone,3637,12,10,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,12413,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",None
789137962068021249,2016-10-20 16:15:26+00:00,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Twitter for iPhone,3005,12,10,Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,10215,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",None
788765914992902144,2016-10-19 15:37:03+00:00,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Twitter for iPhone,11074,12,10,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,28892,https://twitter.com/dog_rates/status/788765914992902144/photo/1,None
788412144018661376,2016-10-18 16:11:17+00:00,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Twitter for iPhone,5692,11,10,Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,16394,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",None
788150585577050112,2016-10-17 22:51:57+00:00,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Twitter for iPhone,1401,13,10,Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,6468,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",None
787322443945877504,2016-10-15 16:01:13+00:00,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,Twitter for iPhone,1880,10,10,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,8208,https://twitter.com/dog_rates/status/787322443945877504/photo/1,None
786963064373534720,2016-10-14 16:13:10+00:00,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,Twitter for iPhone,8563,12,10,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,28004,https://twitter.com/dog_rates/status/786963064373534720/photo/1,None
786595970293370880,2016-10-13 15:54:28+00:00,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,Twitter for iPhone,3335,11,10,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,9908,https://twitter.com/dog_rates/status/786595970293370880/photo/1,None
785927819176054784,2016-10-11 19:39:28+00:00,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,Twitter for iPhone,3399,12,10,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,11966,https://twitter.com/dog_rates/status/785927819176054784/photo/1,None
785170936622350336,2016-10-09 17:31:53+00:00,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,Twitter for iPhone,5208,11,10,Hero,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,12688,"https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1,https://twitter.com/dog_rates/status/785170936622350336/photo/1",None
784517518371221505,2016-10-07 22:15:26+00:00,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,Twitter for iPhone,2721,11,10,Frankie,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,9415,"https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1,https://twitter.com/dog_rates/status/784517518371221505/photo/1",None
783695101801398276,2016-10-05 15:47:27+00:00,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,Twitter for iPhone,3457,12,10,Loomis,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,10966,"https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1,https://twitter.com/dog_rates/status/783695101801398276/photo/1",None
783391753726550016,2016-10-04 19:42:03+00:00,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,Twitter for iPhone,5897,13,10,Godi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,17723,"https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1,https://twitter.com/dog_rates/status/783391753726550016/photo/1",None
783334639985389568,2016-10-04 15:55:06+00:00,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,Twitter for iPhone,12557,12,10,Dave,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,30672,"https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1,https://twitter.com/dog_rates/status/783334639985389568/photo/1",None
782969140009107456,2016-10-03 15:42:44+00:00,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,Twitter for iPhone,7863,12,10,Cali,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,25329,"https://twitter.com/dog_rates/status/782969140009107456/photo/1,https://twitter.com/dog_rates/status/782969140009107456/photo/1",None
782722598790725632,2016-10-02 23:23:04+00:00,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",Twitter for iPhone,5794,10,10,Penny,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,18143,https://twitter.com/dog_rates/status/782722598790725632/photo/1,None
782305867769217024,2016-10-01 19:47:08+00:00,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,Twitter for iPhone,5975,12,10,Sampson,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,17497,"https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1,https://twitter.com/dog_rates/status/782305867769217024/photo/1",doggo
781163403222056960,2016-09-28 16:07:23+00:00,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",Twitter for iPhone,2929,10,10,,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,10269,https://twitter.com/dog_rates/status/781163403222056960/photo/1,None
780858289093574656,2016-09-27 19:54:58+00:00,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",Twitter for iPhone,2142,10,10,Dash,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,7547,https://twitter.com/dog_rates/status/780858289093574656/photo/1,None
780601303617732608,2016-09-27 02:53:48+00:00,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,Twitter for iPhone,3568,12,10,Hercules,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,12699,https://twitter.com/dog_rates/status/780601303617732608/photo/1,None
780459368902959104,2016-09-26 17:29:48+00:00,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",Twitter for iPhone,1147,11,10,Bear,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,5550,https://twitter.com/dog_rates/status/780459368902959104/photo/1,None
779834332596887552,2016-09-25 00:06:08+00:00,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,Twitter for iPhone,7580,11,10,Scout,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,19876,"https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1,https://twitter.com/dog_rates/status/779834332596887552/photo/1",None
779056095788752897,2016-09-22 20:33:42+00:00,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,Twitter for iPhone,4840,13,10,,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,15508,"https://twitter.com/dog_rates/status/779056095788752897/photo/1,https://twitter.com/dog_rates/status/779056095788752897/photo/1",None
778748913645780993,2016-09-22 00:13:04+00:00,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",Twitter for iPhone,1415,11,10,Mya,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,7221,https://twitter.com/dog_rates/status/778748913645780993/photo/1,None
778624900596654080,2016-09-21 16:00:17+00:00,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,Twitter for iPhone,1078,11,10,Penny,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,4862,"https://twitter.com/dog_rates/status/778624900596654080/photo/1,https://twitter.com/dog_rates/status/778624900596654080/photo/1",None
778286810187399168,2016-09-20 17:36:50+00:00,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,Twitter for iPhone,3518,11,10,Stanley,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,10892,"https://twitter.com/dog_rates/status/778286810187399168/photo/1,https://twitter.com/dog_rates/status/778286810187399168/photo/1",None
777885040357281792,2016-09-19 15:00:20+00:00,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,Twitter for iPhone,1753,3,10,Wesley,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,6660,"https://twitter.com/dog_rates/status/777885040357281792/photo/1,https://twitter.com/dog_rates/status/777885040357281792/photo/1",None
777189768882946048,2016-09-17 16:57:35+00:00,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,Twitter for iPhone,4616,12,10,Jeffrey,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,14981,"https://twitter.com/dog_rates/status/777189768882946048/photo/1,https://twitter.com/dog_rates/status/777189768882946048/photo/1",None
776813020089548800,2016-09-16 16:00:31+00:00,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,Twitter for iPhone,1297,12,10,Solomon,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,5108,"https://twitter.com/dog_rates/status/776813020089548800/photo/1,https://twitter.com/dog_rates/status/776813020089548800/photo/1",None
776201521193218049,2016-09-14 23:30:38+00:00,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,Twitter for iPhone,2694,10,10,O,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,10055,https://twitter.com/dog_rates/status/776201521193218049/photo/1,None
776088319444877312,2016-09-14 16:00:49+00:00,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,Twitter for iPhone,161,10,10,,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,1919,"https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1,https://twitter.com/dog_rates/status/776088319444877312/photo/1",None
775842724423557120,2016-09-13 23:44:54+00:00,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,Twitter for iPhone,2847,12,10,Blue,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,12264,"https://twitter.com/dog_rates/status/775842724423557120/photo/1,https://twitter.com/dog_rates/status/775842724423557120/photo/1",None
774757898236878852,2016-09-10 23:54:11+00:00,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,Twitter for iPhone,1893,12,10,Finley,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,8966,https://twitter.com/dog_rates/status/774757898236878852/photo/1,None
774314403806253056,2016-09-09 18:31:54+00:00,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,Twitter for iPhone,5939,14,10,,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,22801,"https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1,https://twitter.com/dog_rates/status/774314403806253056/photo/1",None
773670353721753600,2016-09-07 23:52:41+00:00,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,Twitter for iPhone,1385,10,10,Shakespeare,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,5567,https://twitter.com/dog_rates/status/773670353721753600/photo/1,None
773247561583001600,2016-09-06 19:52:39+00:00,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,Twitter for iPhone,3441,10,10,Chip,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,9850,https://twitter.com/dog_rates/status/773247561583001600/photo/1,None
772877495989305348,2016-09-05 19:22:09+00:00,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,Twitter Web Client,4124,11,10,,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,8959,https://twitter.com/dog_rates/status/772877495989305348/video/1,None
772117678702071809,2016-09-03 17:02:54+00:00,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,Twitter for iPhone,786,12,10,Jack,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,3932,https://twitter.com/dog_rates/status/772117678702071809/photo/1,None
772102971039580160,2016-09-03 16:04:27+00:00,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,Twitter for iPhone,992,11,10,Penny,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,4192,https://twitter.com/dog_rates/status/772102971039580160/photo/1,None
771770456517009408,2016-09-02 18:03:10+00:00,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,Twitter for iPhone,3612,11,10,Davey,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,12541,https://twitter.com/dog_rates/status/771770456517009408/photo/1,None
771380798096281600,2016-09-01 16:14:48+00:00,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,Twitter for iPhone,5419,11,10,Fizz,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,10972,"https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1,https://twitter.com/dog_rates/status/771380798096281600/photo/1",None
771136648247640064,2016-09-01 00:04:38+00:00,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,Twitter for iPhone,3110,11,10,Dixie,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,9569,https://twitter.com/dog_rates/status/771136648247640064/photo/1,None
770787852854652928,2016-08-31 00:58:39+00:00,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,Twitter for iPhone,1289,10,10,Winston,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,5160,https://twitter.com/dog_rates/status/770787852854652928/photo/1,None
770293558247038976,2016-08-29 16:14:30+00:00,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,Twitter for iPhone,1588,10,10,Jackson,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,6507,https://twitter.com/dog_rates/status/770293558247038976/photo/1,None
770069151037685760,2016-08-29 01:22:47+00:00,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,Twitter for iPhone,2434,10,10,Carbon,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,7906,https://twitter.com/dog_rates/status/770069151037685760/photo/1,None
769695466921623552,2016-08-28 00:37:54+00:00,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,Twitter for iPhone,1758,13,10,Titan,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,6673,https://twitter.com/dog_rates/status/769695466921623552/photo/1,None
769212283578875904,2016-08-26 16:37:54+00:00,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,Twitter for iPhone,1825,12,10,DonDon,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,5638,https://twitter.com/dog_rates/status/769212283578875904/photo/1,None
768609597686943744,2016-08-25 00:43:02+00:00,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,Twitter for iPhone,1281,10,10,Lou,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,4296,https://twitter.com/dog_rates/status/768609597686943744/photo/1,None
767754930266464257,2016-08-22 16:06:54+00:00,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,Twitter for iPhone,5707,11,10,Philbert,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,16729,https://twitter.com/dog_rates/status/767754930266464257/photo/1,None
766423258543644672,2016-08-18 23:55:18+00:00,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/Tytt15VquG,Twitter for iPhone,1693,9,10,Shadoe,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,6285,"https://twitter.com/dog_rates/status/766423258543644672/photo/1,https://twitter.com/dog_rates/status/766423258543644672/photo/1",None
766008592277377025,2016-08-17 20:27:34+00:00,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive https://t.co/jaivZ1dcUL,Twitter for iPhone,524,11,10,Angel,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,3914,https://twitter.com/dog_rates/status/766008592277377025/photo/1,None
765669560888528897,2016-08-16 22:00:23+00:00,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,Twitter for iPhone,1291,12,10,Tove,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,5424,"https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1,https://twitter.com/dog_rates/status/765669560888528897/photo/1",None
764857477905154048,2016-08-14 16:13:27+00:00,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,Twitter for iPhone,1880,12,10,Aubie,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,6709,https://twitter.com/dog_rates/status/764857477905154048/photo/1,None
763183847194451968,2016-08-10 01:23:03+00:00,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,Twitter for iPhone,1563,8,10,Clark,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,5614,https://twitter.com/dog_rates/status/763183847194451968/photo/1,None
763103485927849985,2016-08-09 20:03:43+00:00,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,Twitter for iPhone,2423,10,10,Belle,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,7674,"https://twitter.com/dog_rates/status/763103485927849985/photo/1,https://twitter.com/dog_rates/status/763103485927849985/photo/1",None
762471784394268675,2016-08-08 02:13:34+00:00,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,Twitter for iPhone,6845,12,10,Glenn,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,11737,https://twitter.com/dog_rates/status/762471784394268675/video/1,None
761976711479193600,2016-08-06 17:26:19+00:00,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,Twitter for iPhone,2141,12,10,Shelby,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,5617,"https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1,https://twitter.com/dog_rates/status/761976711479193600/photo/1",None
761599872357261312,2016-08-05 16:28:54+00:00,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",Twitter for iPhone,1247,11,10,Sephie,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,4291,https://twitter.com/dog_rates/status/761599872357261312/photo/1,None
761334018830917632,2016-08-04 22:52:29+00:00,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,Twitter for iPhone,1539,10,10,Bruce,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,5416,https://twitter.com/dog_rates/status/761334018830917632/photo/1,None
761227390836215808,2016-08-04 15:48:47+00:00,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,Twitter for iPhone,1650,10,10,Albert,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,5525,https://twitter.com/dog_rates/status/761227390836215808/photo/1,None
760893934457552897,2016-08-03 17:43:45+00:00,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,Twitter for iPhone,1028,11,10,Wishes,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,3967,https://twitter.com/dog_rates/status/760893934457552897/photo/1,doggo
759923798737051648,2016-08-01 01:28:46+00:00,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,Twitter for iPhone,5987,10,10,,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,15249,https://twitter.com/dog_rates/status/759923798737051648/photo/1,None
759793422261743616,2016-07-31 16:50:42+00:00,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",Twitter for iPhone,2017,12,10,Maggie,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,6203,"https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",doggo
759793422261743616,2016-07-31 16:50:42+00:00,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",Twitter for iPhone,2017,12,10,Maggie,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,6203,"https://twitter.com/dog_rates/status/759793422261743616/photo/1,https://twitter.com/dog_rates/status/759793422261743616/photo/1",pupper
759557299618865152,2016-07-31 01:12:26+00:00,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,Twitter for iPhone,1242,10,10,Emma,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,4882,"https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1,https://twitter.com/dog_rates/status/759557299618865152/photo/1",None
759047813560868866,2016-07-29 15:27:55+00:00,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,Twitter for iPhone,2142,11,10,Spencer,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,6759,"https://twitter.com/dog_rates/status/759047813560868866/photo/1,https://twitter.com/dog_rates/status/759047813560868866/photo/1",None
758828659922702336,2016-07-29 00:57:05+00:00,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,Twitter for iPhone,4058,13,10,,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,11629,https://twitter.com/dog_rates/status/758828659922702336/photo/1,doggo
758474966123810816,2016-07-28 01:31:38+00:00,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,Twitter for iPhone,1051,11,10,Brandonald,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,3964,https://twitter.com/dog_rates/status/758474966123810816/photo/1,None
758405701903519748,2016-07-27 20:56:24+00:00,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,Twitter for iPhone,2041,10,10,Odie,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,5403,"https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1,https://twitter.com/dog_rates/status/758405701903519748/photo/1",None
757741869644341248,2016-07-26 00:58:34+00:00,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,Twitter for iPhone,3442,10,10,Leonard,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,7148,"https://twitter.com/dog_rates/status/757741869644341248/photo/1,https://twitter.com/dog_rates/status/757741869644341248/photo/1",None
757725642876129280,2016-07-25 23:54:05+00:00,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,Twitter for iPhone,1286,11,10,Beckham,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,4709,"https://twitter.com/dog_rates/status/757725642876129280/photo/1,https://twitter.com/dog_rates/status/757725642876129280/photo/1",None
